year,age_group,gender,deaths
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,0
2022,50 +,male,12
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,11
2020,50 +,male,14
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,13
2020,0 to 29,male,0
2020,50 +,male,16
2020,50 +,male,19
2020,50 +,male,14
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,13
2020,50 +,female,18
2020,0 to 29,male,0
2020,50 +,male,14
2020,50 +,male,12
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,11
2020,50 +,female,12
2020,0 to 29,male,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,male,16
2020,50 +,male,21
2020,50 +,male,10
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,10
2020,50 +,female,26
2020,0 to 29,male,0
2020,50 +,male,21
2020,50 +,male,21
2020,50 +,male,17
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,13
2020,50 +,female,24
2020,0 to 29,male,0
2020,50 +,male,17
2020,50 +,male,36
2020,50 +,male,49
2020,50 +,male,51
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,10
2020,50 +,female,19
2020,50 +,female,27
2020,50 +,female,60
2020,0 to 29,male,0
2020,50 +,male,57
2020,50 +,male,82
2020,50 +,male,151
2020,50 +,male,163
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,31
2020,50 +,female,46
2020,50 +,female,85
2020,50 +,female,171
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,42
2020,50 +,male,90
2020,50 +,male,101
2020,50 +,male,105
2020,0 to 29,female,0
2020,50 +,female,21
2020,50 +,female,44
2020,50 +,female,73
2020,50 +,female,132
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,35
2021,50 +,male,44
2021,50 +,male,64
2021,50 +,male,51
2021,0 to 29,female,0
2021,50 +,female,16
2021,50 +,female,19
2021,50 +,female,43
2021,50 +,female,63
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,11
2021,50 +,male,30
2021,50 +,male,23
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,12
2021,50 +,female,19
2021,0 to 29,male,0
2021,50 +,male,12
2021,50 +,male,12
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,0
2021,50 +,female,12
2021,50 +,female,12
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,12
2021,50 +,male,10
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,10
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,12
2021,50 +,male,11
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,11
2021,0 to 29,female,0
2021,50 +,female,0
2021,0 to 29,male,0
2021,50 +,male,16
2021,50 +,male,22
2021,50 +,male,19
2021,50 +,male,15
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,14
2021,50 +,female,11
2021,50 +,female,23
2021,0 to 29,male,0
2021,50 +,male,24
2021,50 +,male,24
2021,50 +,male,26
2021,50 +,male,25
2021,0 to 29,female,0
2021,50 +,female,20
2021,50 +,female,16
2021,50 +,female,13
2021,50 +,female,24
2021,0 to 29,male,0
2021,50 +,male,33
2021,50 +,male,38
2021,50 +,male,33
2021,50 +,male,26
2021,50 +,female,20
2021,50 +,female,27
2021,50 +,female,20
2021,50 +,female,28
2021,0 to 29,male,0
2021,50 +,male,35
2021,50 +,male,36
2021,50 +,male,35
2021,50 +,male,26
2021,0 to 29,female,0
2021,50 +,female,17
2021,50 +,female,29
2021,50 +,female,19
2021,50 +,female,37
2021,0 to 29,male,0
2021,50 +,male,49
2021,50 +,male,64
2021,50 +,male,49
2021,50 +,male,32
2021,0 to 29,female,0
2021,50 +,female,24
2021,50 +,female,31
2021,50 +,female,22
2021,50 +,female,36
2022,50 +,male,46
2022,50 +,male,60
2022,50 +,male,53
2022,50 +,male,43
2022,0 to 29,female,0
2022,50 +,female,23
2022,50 +,female,36
2022,50 +,female,42
2022,50 +,female,62
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,30
2022,50 +,male,45
2022,50 +,male,40
2022,50 +,male,27
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,19
2022,50 +,female,34
2022,50 +,female,29
2022,50 +,female,37
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,11
2022,50 +,male,14
2022,50 +,male,11
2022,0 to 29,female,0
2022,50 +,female,10
2022,50 +,female,11
2022,50 +,female,13
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,10
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,0
2022,50 +,female,15
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,13
2022,50 +,male,12
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,10
2022,50 +,female,18
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,10
2022,50 +,male,10
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,17
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,14
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,16
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,15
2022,50 +,male,18
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,12
2022,50 +,female,17
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,12
2022,50 +,male,17
2022,50 +,male,21
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,13
2022,50 +,female,27
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,18
2023,50 +,male,10
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,12
2023,50 +,female,20
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,13
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,15
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,12
2023,50 +,male,19
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,14
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,13
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,19
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,0 to 29,male,0
2020,50 +,male,29
2020,50 +,male,36
2020,50 +,male,32
2020,50 +,male,22
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,14
2020,50 +,female,25
2020,50 +,female,34
2020,50 +,female,21
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,16
2020,50 +,male,37
2020,50 +,male,28
2020,50 +,male,10
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,11
2020,50 +,female,13
2020,50 +,female,21
2020,50 +,female,15
2020,30 to 49,male,0
2020,50 +,male,14
2020,50 +,male,21
2020,50 +,male,11
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,11
2020,50 +,female,13
2020,50 +,male,49
2020,50 +,male,57
2020,50 +,male,75
2020,50 +,male,39
2020,0 to 29,female,0
2020,50 +,female,22
2020,50 +,female,34
2020,50 +,female,38
2020,50 +,female,31
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,71
2020,50 +,male,76
2020,50 +,male,88
2020,50 +,male,39
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,31
2020,50 +,female,46
2020,50 +,female,44
2020,50 +,female,45
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,36
2020,50 +,male,30
2020,50 +,male,34
2020,50 +,male,25
2020,0 to 29,female,0
2020,50 +,female,14
2020,50 +,female,30
2020,50 +,female,18
2020,50 +,female,21
2020,0 to 29,male,0
2020,50 +,male,28
2020,50 +,male,40
2020,50 +,male,23
2020,50 +,male,17
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,13
2020,50 +,female,19
2020,50 +,female,14
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,75
2020,50 +,male,97
2020,50 +,male,80
2020,50 +,male,55
2020,50 +,female,25
2020,50 +,female,40
2020,50 +,female,68
2020,50 +,female,43
2020,0 to 29,male,0
2020,30 to 49,male,10
2020,50 +,male,144
2020,50 +,male,207
2020,50 +,male,251
2020,50 +,male,132
2020,50 +,female,66
2020,50 +,female,91
2020,50 +,female,151
2020,50 +,female,130
2021,0 to 29,male,0
2021,50 +,male,142
2021,50 +,male,190
2021,50 +,male,206
2021,50 +,male,124
2021,0 to 29,female,0
2021,30 to 49,female,10
2021,50 +,female,72
2021,50 +,female,112
2021,50 +,female,140
2021,50 +,female,119
2021,0 to 29,male,0
2021,50 +,male,73
2021,50 +,male,105
2021,50 +,male,108
2021,50 +,male,59
2021,0 to 29,female,0
2021,50 +,female,43
2021,50 +,female,47
2021,50 +,female,57
2021,50 +,female,33
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,27
2021,50 +,male,51
2021,50 +,male,37
2021,50 +,male,23
2021,0 to 29,female,0
2021,50 +,female,12
2021,50 +,female,27
2021,50 +,female,19
2021,50 +,female,14
2021,0 to 29,male,0
2021,50 +,male,22
2021,50 +,male,24
2021,50 +,male,22
2021,50 +,male,11
2021,0 to 29,female,0
2021,50 +,female,19
2021,50 +,female,15
2021,50 +,female,14
2021,50 +,male,17
2021,50 +,male,22
2021,50 +,male,14
2021,50 +,male,10
2021,0 to 29,female,0
2021,50 +,female,15
2021,50 +,female,17
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,22
2021,50 +,male,13
2021,50 +,male,15
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,16
2021,50 +,female,16
2021,50 +,female,13
2021,0 to 29,male,0
2021,30 to 49,male,10
2021,50 +,male,58
2021,50 +,male,56
2021,50 +,male,42
2021,50 +,male,17
2021,0 to 29,female,0
2021,50 +,female,46
2021,50 +,female,34
2021,50 +,female,41
2021,50 +,female,21
2021,0 to 29,male,0
2021,30 to 49,male,25
2021,50 +,male,119
2021,50 +,male,126
2021,50 +,male,91
2021,50 +,male,27
2021,0 to 29,female,0
2021,50 +,female,80
2021,50 +,female,76
2021,50 +,female,62
2021,50 +,female,33
2021,30 to 49,male,16
2021,50 +,male,145
2021,50 +,male,113
2021,50 +,male,75
2021,50 +,male,45
2021,0 to 29,female,0
2021,50 +,female,84
2021,50 +,female,70
2021,50 +,female,61
2021,50 +,female,40
2021,50 +,male,91
2021,50 +,male,96
2021,50 +,male,79
2021,50 +,male,28
2021,0 to 29,female,0
2021,50 +,female,41
2021,50 +,female,47
2021,50 +,female,46
2021,50 +,female,36
2021,0 to 29,male,0
2021,30 to 49,male,13
2021,50 +,male,70
2021,50 +,male,78
2021,50 +,male,71
2021,50 +,male,35
2021,0 to 29,female,0
2021,50 +,female,28
2021,50 +,female,37
2021,50 +,female,31
2021,50 +,female,40
2021,0 to 29,male,0
2021,50 +,male,89
2021,50 +,male,74
2021,50 +,male,65
2021,50 +,male,33
2021,0 to 29,female,0
2021,50 +,female,40
2021,50 +,female,51
2021,50 +,female,49
2021,50 +,female,24
2022,50 +,male,104
2022,50 +,male,157
2022,50 +,male,148
2022,50 +,male,103
2022,0 to 29,female,0
2022,50 +,female,76
2022,50 +,female,97
2022,50 +,female,105
2022,50 +,female,87
2022,50 +,male,60
2022,50 +,male,121
2022,50 +,male,133
2022,50 +,male,62
2022,50 +,female,48
2022,50 +,female,67
2022,50 +,female,71
2022,50 +,female,61
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,19
2022,50 +,male,34
2022,50 +,male,50
2022,50 +,male,20
2022,0 to 29,female,0
2022,50 +,female,15
2022,50 +,female,16
2022,50 +,female,32
2022,50 +,female,20
2022,0 to 29,male,0
2022,50 +,male,15
2022,50 +,male,11
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,50 +,male,14
2022,50 +,male,10
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,18
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,11
2022,50 +,male,19
2022,50 +,male,14
2022,50 +,male,13
2022,0 to 29,female,0
2022,50 +,female,21
2022,50 +,female,15
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,21
2022,50 +,male,36
2022,50 +,male,22
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,13
2022,50 +,female,24
2022,50 +,female,26
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,13
2022,50 +,male,20
2022,50 +,male,14
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,11
2022,50 +,female,13
2022,50 +,female,13
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,11
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,18
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,18
2022,50 +,male,25
2022,50 +,male,19
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,10
2022,50 +,female,13
2022,50 +,female,10
2022,0 to 29,male,0
2022,50 +,male,22
2022,50 +,male,28
2022,50 +,male,39
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,20
2022,50 +,female,19
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,15
2023,50 +,male,22
2023,50 +,male,17
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,13
2023,50 +,female,14
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,11
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,10
2023,50 +,male,12
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,11
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,18
2020,50 +,male,20
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,24
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,18
2020,50 +,male,35
2020,50 +,male,39
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,13
2020,50 +,female,27
2020,50 +,female,46
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,14
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,17
2020,50 +,female,37
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,14
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,14
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,0
2020,50 +,male,15
2020,50 +,male,17
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,17
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,12
2020,50 +,male,30
2020,50 +,male,47
2020,50 +,male,54
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,14
2020,50 +,female,37
2020,50 +,female,79
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,10
2021,50 +,male,25
2021,50 +,male,53
2021,50 +,male,55
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,17
2021,50 +,female,45
2021,50 +,female,101
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,14
2021,50 +,male,18
2021,50 +,male,11
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,10
2021,50 +,female,21
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,11
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
